age,sex,race,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,is_violent_recid,two_year_recid,length_of_stay,class
39,Male,Caucasian,0,1,F,0,0,0,5,Low
31,Male,African-American,0,1,M,0,0,0,3,Low
22,Male,Caucasian,3,1,F,1,0,1,142,Medium
33,Female,African-American,0,0,F,0,0,0,2,Low
21,Male,Caucasian,1,115,F,1,1,1,5,Medium
23,Male,African-American,1,1,F,1,1,1,120,Medium
29,Female,Caucasian,0,1,F,0,0,0,28,Low
62,Male,Caucasian,2,4,F,0,0,0,3,Low
56,Female,African-American,1,24,F,1,0,1,0,Low
24,Female,African-American,4,1,F,1,0,1,2,Low
44,Female,Caucasian,0,1,M,0,0,0,0,Low
22,Male,African-American,2,1,F,1,0,1,1,Medium
28,Female,African-American,4,1,F,1,0,1,2,Medium
30,Male,African-American,0,0,F,0,0,0,0,Medium
32,Male,Caucasian,1,0,M,1,0,1,0,Low
51,Male,Caucasian,3,1,F,0,0,0,16,Medium
21,Male,African-American,0,1,F,0,0,0,2,Medium
21,Male,African-American,2,1,F,1,0,1,18,High
27,Male,African-American,3,1,F,1,1,1,9,High
28,Male,Hispanic,0,0,F,0,0,0,0,Low
31,Female,African-American,0,1,F,0,0,0,2,Low
33,Male,African-American,0,1,M,1,0,1,1,High
49,Female,Caucasian,2,1,F,0,0,0,0,Low
41,Female,Other,2,1,F,0,0,0,15,Low
20,Male,Caucasian,0,1,M,0,0,0,1,Low
31,Male,African-American,10,1,F,1,0,1,181,Medium
25,Male,African-American,5,1,F,1,0,1,49,Medium
23,Male,African-American,4,0,F,1,1,1,192,High
26,Male,Caucasian,0,1,M,0,0,0,2,Low
45,Female,Asian,6,1,F,1,0,1,1,Low
28,Male,Caucasian,1,0,M,0,0,0,1,Low
28,Female,African-American,13,1,F,1,0,1,32,High
39,Male,Caucasian,0,3,F,1,0,1,2,Low
59,Male,Hispanic,1,2,F,1,0,1,1,Low
52,Male,African-American,4,5,M,0,0,0,4,Low
36,Male,Hispanic,1,1,M,0,0,0,3,Medium
54,Male,Hispanic,5,149,F,0,0,0,93,Medium
32,Male,Caucasian,0,500,F,1,0,1,2,Low
54,Male,African-American,3,66,M,0,0,0,66,Medium
30,Male,African-American,2,1,F,1,0,1,1,Low
21,Female,African-American,0,1,M,1,0,1,0,Medium
25,Male,African-American,2,0,M,1,0,1,4,Low
26,Male,Hispanic,1,79,F,1,0,1,221,Medium
22,Male,African-American,0,0,F,0,0,0,1,Low
61,Male,African-American,20,1,M,1,0,1,30,Low
24,Male,Caucasian,2,1,F,0,0,0,32,Medium
32,Male,African-American,2,1,F,0,0,0,0,High
26,Female,Caucasian,2,22,F,1,0,1,0,High
34,Female,African-American,6,1,F,0,0,0,0,Low
45,Male,African-American,12,1,M,1,0,1,3,High
22,Male,African-American,1,235,F,1,0,1,58,Medium
54,Male,African-American,4,0,F,1,0,1,1,Low
51,Male,African-American,8,1,M,0,0,0,25,Medium
28,Male,African-American,0,1,F,0,0,0,0,Low
23,Male,Caucasian,0,0,F,0,0,0,1,Low
30,Male,Caucasian,0,1,F,1,0,1,1,Low
25,Male,African-American,0,0,M,1,0,1,1,Low
25,Male,Caucasian,2,1,F,0,0,0,9,Medium
28,Male,Caucasian,2,1,F,0,0,0,0,Medium
32,Female,African-American,0,0,M,1,1,1,1,Low
35,Male,African-American,7,1,F,0,0,0,28,Low
49,Male,African-American,0,1,M,1,0,1,4,Low
36,Male,Caucasian,5,1,F,1,0,1,0,Low
33,Male,African-American,16,0,M,1,1,1,33,High
30,Male,Other,1,1,F,0,0,0,1,Low
58,Female,Caucasian,1,3,M,0,0,0,1,Low
22,Male,African-American,2,0,F,1,0,0,13,Medium
28,Male,Caucasian,2,3,F,1,1,1,2,Low
28,Male,Hispanic,0,0,M,1,0,1,0,Low
26,Male,African-American,6,1,F,1,1,1,4,High
36,Female,Caucasian,3,2,F,1,0,1,1,Low
23,Male,Caucasian,0,0,F,0,0,0,1,High
22,Male,African-American,0,0,F,1,0,1,1,Medium
25,Male,African-American,10,410,F,1,0,1,260,High
26,Male,African-American,0,1,F,0,0,0,1,Low
25,Male,African-American,1,0,F,0,0,0,0,Medium
26,Male,Caucasian,7,125,F,1,0,1,0,Medium
40,Male,Native American,2,1,M,0,0,0,1,Medium
28,Male,African-American,0,1,M,1,0,1,0,Low
40,Male,Hispanic,1,1,M,0,0,0,0,Low
56,Male,African-American,1,1,F,0,0,0,1,Low
51,Male,Caucasian,3,87,F,0,0,0,86,Low
36,Male,African-American,0,1,F,0,0,0,280,Low
51,Male,Caucasian,0,1,M,0,0,0,1,Low
25,Male,Caucasian,2,1,F,0,0,0,0,Medium
22,Male,African-American,1,1,M,0,0,0,0,Medium
35,Female,African-American,9,1,F,0,0,0,173,High
24,Male,Caucasian,0,1,M,1,0,1,0,Medium
66,Male,African-American,5,40,M,1,0,1,25,Low
27,Male,African-American,6,1,M,1,0,1,1,Low
22,Male,Caucasian,2,0,F,1,1,1,1,High
43,Male,Caucasian,2,41,F,0,0,0,40,Low
22,Male,African-American,2,64,F,0,0,0,49,Medium
31,Male,African-American,4,67,M,1,1,1,47,High
23,Female,Caucasian,4,1,M,1,0,1,133,High
27,Female,Caucasian,0,0,M,1,0,1,1,Low
31,Male,African-American,8,1,F,1,0,1,0,High
61,Male,African-American,29,50,F,1,0,1,18,High
25,Male,Caucasian,3,1,F,0,0,0,7,Medium
52,Female,Caucasian,0,1,M,0,0,0,0,Low
35,Male,Hispanic,0,1,F,0,0,0,0,Medium
24,Female,Caucasian,0,3,F,0,0,0,0,Medium
50,Male,African-American,13,160,M,1,0,1,60,High
57,Male,Other,0,0,F,0,0,0,6,Low
38,Male,Caucasian,2,1,F,0,0,0,1,Low
22,Male,African-American,1,66,F,0,0,0,63,Low
26,Male,Hispanic,1,2,M,0,0,0,1,Medium
25,Male,African-American,8,230,F,0,0,0,185,High
20,Male,African-American,3,1,F,1,0,1,21,Medium
34,Male,African-American,2,1,F,0,0,0,1,Low
25,Male,African-American,11,1,M,1,0,1,29,High
24,Female,Caucasian,0,1,F,0,0,0,0,Medium
24,Male,Other,4,40,F,1,0,0,40,Medium
49,Male,Caucasian,4,0,M,1,1,1,17,Medium
27,Male,African-American,15,1,F,1,0,1,30,High
28,Male,African-American,10,20,F,1,0,1,20,Medium
33,Male,African-American,15,1,M,1,0,1,0,Medium
55,Male,Caucasian,0,1,F,0,0,0,0,Medium
25,Male,Caucasian,1,1,F,0,0,0,0,Low
47,Male,Caucasian,3,1,M,1,0,1,12,Low
55,Male,African-American,10,1,M,1,1,1,4,Medium
22,Male,African-American,0,1,F,1,0,1,1,Low
32,Male,African-American,9,1,F,1,0,0,111,High
55,Male,Caucasian,0,1,F,1,0,0,0,Low
23,Male,African-American,3,0,M,0,0,0,6,Medium
54,Male,Caucasian,2,29,F,1,1,1,29,Low
40,Male,Asian,0,1,F,0,0,0,19,Low
27,Male,African-American,0,1,M,1,1,1,1,Low
36,Male,Caucasian,4,85,M,1,1,1,11,Low
29,Female,African-American,5,0,F,1,0,0,1,Medium
45,Female,Caucasian,0,1,M,0,0,0,0,Low
25,Male,Other,2,1,M,0,0,0,64,Medium
40,Male,Caucasian,4,1,F,1,1,1,33,Low
38,Male,African-American,7,1,F,1,1,1,6,Low
57,Male,Caucasian,3,176,F,0,0,0,30,Low
26,Male,African-American,3,0,F,1,1,1,13,High
37,Female,African-American,0,1,F,0,0,0,1,Low
42,Female,African-American,0,1,M,1,0,1,0,Medium
41,Male,Caucasian,1,1,F,0,0,0,1,Low
33,Female,Other,0,1,F,0,0,0,0,Low
57,Male,African-American,1,1,F,0,0,0,1,Low
34,Male,African-American,3,1,M,0,0,0,1,High
29,Male,African-American,1,1,F,1,1,1,1,Low
45,Male,Hispanic,8,0,F,0,0,0,1,Medium
22,Male,Caucasian,1,8,F,1,0,0,8,Low
22,Female,African-American,0,1,M,1,0,1,0,High
42,Male,African-American,5,186,F,1,0,1,0,High
21,Male,African-American,0,1,M,0,0,0,45,Low
56,Male,Caucasian,1,1,M,0,0,0,1,Low
48,Male,African-American,4,1,F,0,0,0,0,Low
27,Male,Hispanic,1,1,M,0,0,0,1,Low
27,Male,Caucasian,2,1,F,1,0,1,6,Medium
34,Male,Hispanic,1,1,F,0,0,0,4,Low
23,Male,African-American,5,0,F,1,0,1,1,Medium
47,Male,African-American,3,0,F,1,0,1,11,Medium
33,Male,African-American,6,1,M,1,1,1,1,Low
58,Male,Caucasian,1,1,F,0,0,0,1,Low
33,Female,African-American,1,3,F,0,0,0,0,Medium
40,Female,African-American,2,1,M,0,0,0,100,Medium
22,Male,Caucasian,0,0,F,1,1,0,0,Medium
39,Male,Caucasian,2,1,F,0,0,0,8,Low
30,Male,Other,2,1,F,0,0,0,0,High
23,Female,African-American,3,37,F,1,0,0,37,High
35,Male,Caucasian,1,0,F,0,0,0,0,Low
22,Male,Hispanic,0,1,M,0,0,0,0,Low
43,Male,African-American,7,1,F,1,0,1,1,Medium
37,Male,Hispanic,4,1,M,0,0,0,0,Low
38,Male,African-American,14,1,F,0,0,0,0,High
26,Male,African-American,2,1,F,1,0,1,0,High
60,Male,Hispanic,0,1,F,0,0,0,0,Low
39,Female,Caucasian,1,1,F,0,0,0,7,Low
36,Male,African-American,16,1,M,1,0,1,1,High
25,Male,African-American,1,1,M,0,0,0,0,Low
21,Male,Caucasian,0,1,M,1,0,1,0,Low
28,Female,Hispanic,1,1,F,1,0,1,1,Low
70,Female,Other,0,1,F,0,0,0,0,Low
25,Male,African-American,3,1,M,1,0,1,0,High
53,Male,African-American,6,1,F,1,0,0,0,Low
37,Male,Caucasian,0,5,F,0,0,0,0,Medium
21,Male,African-American,1,1,F,1,0,1,2,Medium
28,Male,African-American,1,1,F,0,0,0,0,Medium
21,Male,African-American,1,1,F,0,0,0,156,Medium
32,Male,African-American,2,1,F,0,0,0,0,High
56,Male,African-American,0,1,F,0,0,0,5,Low
30,Male,Caucasian,3,1,M,0,0,0,1,Low
27,Male,Caucasian,0,1,F,1,0,1,47,High
37,Male,Hispanic,6,1,F,1,0,1,1,Low
27,Male,African-American,1,1,F,0,0,0,1,High
41,Male,African-American,7,0,M,1,1,1,1,Medium
30,Female,African-American,7,1,M,1,0,1,0,Low
32,Male,African-American,7,1,F,1,1,1,0,High
26,Male,Caucasian,7,126,F,0,0,0,1,Medium
31,Male,African-American,0,1,M,0,0,0,0,Low
32,Male,African-American,3,1,F,0,0,0,0,Low
34,Female,Caucasian,5,22,F,1,0,1,0,Medium
46,Male,African-American,3,1,F,0,0,0,1,Low
24,Male,African-American,1,1,F,1,1,1,0,Low
32,Male,African-American,7,1,F,1,0,1,51,Medium
43,Male,Caucasian,6,1,F,1,0,1,9,Low
50,Male,Caucasian,3,1,F,0,0,0,11,Low
30,Male,Caucasian,4,0,F,1,0,1,96,Low
37,Male,African-American,3,1,M,0,0,0,0,Medium
31,Male,African-American,12,82,F,1,0,1,291,High
37,Male,Hispanic,1,0,F,0,0,0,1,Medium
21,Male,Caucasian,1,43,F,0,0,0,26,Medium
75,Male,Hispanic,1,112,F,0,0,0,102,Low
40,Male,Caucasian,3,0,M,0,0,0,40,Low
53,Female,Caucasian,0,0,M,0,0,0,0,Low
31,Male,Other,6,1,M,1,0,1,1,Low
33,Male,African-American,4,1,M,0,0,0,1,Low
23,Male,African-American,2,418,F,1,0,1,0,Medium
22,Female,African-American,0,1,M,0,0,0,1,Low
27,Male,African-American,2,1,M,1,0,1,0,Low
25,Male,African-American,5,1,M,1,1,1,3,High
24,Male,Caucasian,2,1,F,0,0,0,1,Low
24,Female,African-American,2,0,F,1,0,1,3,Medium
26,Female,African-American,1,0,F,0,0,0,2,Medium
56,Male,African-American,9,1,F,0,0,0,0,Low
26,Female,African-American,3,1,F,1,0,1,0,High
26,Male,African-American,7,212,M,1,0,1,3,High
20,Male,Caucasian,0,1,F,1,0,1,1,Low
27,Male,African-American,4,0,M,1,0,1,1,Medium
24,Male,Caucasian,1,1,F,1,1,1,1,Low
26,Male,African-American,8,0,F,1,0,1,1,Medium
26,Male,Caucasian,5,1,M,0,0,0,5,Medium
54,Male,Hispanic,0,1,F,1,0,1,1,Low
65,Male,Caucasian,3,1,F,0,0,0,0,Medium
33,Female,Caucasian,5,37,M,1,0,1,20,Medium
64,Male,African-American,13,28,M,0,0,0,1,Medium
24,Male,Caucasian,0,1,F,0,0,0,1,Low
35,Male,African-American,29,101,F,0,0,0,31,Medium
57,Female,Caucasian,0,5,M,0,0,0,0,Low
46,Female,Caucasian,0,1,M,0,0,0,1,Low
56,Male,African-American,16,1,F,0,0,0,0,Medium
39,Female,Caucasian,0,1,M,0,0,0,0,Low
68,Male,Caucasian,4,1,M,0,0,0,11,Low
22,Female,African-American,5,42,F,1,0,1,19,High
28,Male,African-American,1,1,M,1,1,1,1,Low
39,Male,African-American,19,1,M,1,0,1,0,Medium
38,Male,Caucasian,0,1,M,0,0,0,0,Low
25,Female,African-American,3,23,M,0,0,0,1,High
25,Male,Caucasian,2,0,F,0,0,0,0,Medium
21,Male,African-American,3,1,F,1,0,1,9,Medium
31,Male,Caucasian,2,0,F,0,0,0,16,Medium
33,Male,African-American,3,1,F,1,0,1,7,Medium
26,Male,African-American,20,0,F,1,0,1,43,High
31,Male,African-American,2,1,F,0,0,0,0,Medium
35,Female,African-American,13,0,F,0,0,0,2,High
34,Male,African-American,19,1,M,0,0,0,1,High
41,Male,Other,31,0,F,1,0,1,242,High
57,Male,Other,0,1,M,0,0,0,0,Low
42,Female,African-American,1,1,F,0,0,0,0,Low
26,Male,African-American,9,1,F,1,0,1,2,High
24,Male,Caucasian,1,60,F,0,0,0,37,High
36,Male,African-American,2,1,F,1,0,1,2,Medium
41,Male,African-American,24,1,F,1,1,1,1,High
27,Male,Caucasian,0,1,F,0,0,0,1,Low
58,Female,Other,0,1,F,1,0,1,1,Low
45,Male,Caucasian,3,23,F,1,0,1,0,Low
34,Male,Caucasian,5,0,F,1,0,0,1,Low
50,Male,Hispanic,0,0,M,0,0,0,0,Low
25,Male,Caucasian,6,0,F,1,1,1,0,High
24,Male,African-American,2,1,M,1,0,1,1,Medium
39,Male,Hispanic,2,1,M,0,0,0,0,Low
27,Male,African-American,2,1,F,0,0,0,83,Medium
25,Male,African-American,3,1,F,0,0,0,0,Low
30,Male,Caucasian,2,0,M,1,0,1,0,Low
22,Male,Caucasian,3,1,F,1,0,1,1,High
27,Male,African-American,0,1,F,0,0,0,0,Medium
20,Male,Other,0,1,F,1,0,1,1,Low
41,Male,African-American,19,29,F,1,0,1,48,Medium
30,Male,Caucasian,0,1,F,0,0,0,0,Low
24,Male,African-American,3,1,F,1,0,0,75,High
39,Male,African-American,0,1,M,1,1,0,1,Low
32,Male,African-American,6,55,F,1,1,1,34,Medium
32,Female,African-American,3,1,F,1,0,1,0,Low
29,Female,Caucasian,0,1,F,1,0,1,343,Medium
37,Male,Other,0,1,F,1,0,1,0,Low
26,Male,African-American,24,0,F,1,1,1,0,High
24,Male,African-American,2,0,F,1,0,1,1,Medium
30,Male,Other,2,1,F,0,0,0,1,Low
20,Male,African-American,4,14,F,1,1,1,376,High
25,Male,African-American,1,1,M,1,0,1,0,Medium
31,Female,Caucasian,0,1,F,1,0,1,0,Low
25,Male,African-American,0,0,M,1,0,1,1,Medium
41,Male,Caucasian,0,1,F,1,0,1,1,Low
25,Male,Caucasian,0,1,F,0,0,0,1,Low
25,Male,African-American,2,1,F,1,1,1,1,Medium
22,Male,African-American,1,0,F,1,0,1,0,Low
25,Female,African-American,0,1,F,0,0,0,5,Medium
38,Male,African-American,0,0,M,0,0,0,1,Low
40,Male,Hispanic,0,0,F,0,0,0,64,Medium
49,Female,Caucasian,4,1,M,0,0,0,3,Low
35,Female,Caucasian,2,3,M,0,0,0,1,Low
21,Male,Native American,0,1,M,1,0,1,1,Medium
25,Male,Other,0,1,F,0,0,0,1,Low
21,Male,Caucasian,1,1,F,0,0,0,0,Low
24,Female,Caucasian,2,96,F,0,0,0,2,Low
45,Male,Hispanic,1,1,F,0,0,0,0,Low
24,Female,African-American,11,1,M,1,0,1,77,High
28,Male,Caucasian,3,1,F,0,0,0,50,Low
34,Female,African-American,1,148,M,0,0,0,21,High
34,Male,African-American,4,1,F,1,0,1,0,Medium
57,Male,African-American,8,1,M,1,1,0,5,Medium
40,Male,African-American,15,1,F,1,1,1,72,High
22,Male,African-American,2,1,M,1,0,1,1,Low
37,Male,African-American,3,1,M,1,0,1,0,Medium
43,Female,African-American,0,0,F,0,0,0,1,Medium
26,Male,African-American,5,0,F,1,0,1,0,Medium
24,Male,Caucasian,2,1,F,1,0,1,1,Low
23,Male,African-American,1,1,F,0,0,0,0,Medium
56,Male,Caucasian,1,2,F,1,0,1,0,Low
23,Male,African-American,2,1,F,1,0,1,2,Medium
43,Male,Caucasian,12,1,F,0,0,0,52,Medium
32,Male,Asian,0,1,M,0,0,0,1,Low
21,Male,African-American,0,1,F,1,1,1,1,High
51,Male,African-American,2,1,F,0,0,0,24,Low
20,Male,African-American,0,1,M,1,1,1,11,High
39,Male,Caucasian,1,99,F,0,0,0,1,Low
42,Male,African-American,17,1,F,1,0,1,32,High
58,Male,Hispanic,1,2,M,0,0,0,2,Low
28,Female,Other,1,0,F,0,0,0,0,Low
30,Female,African-American,2,1,M,0,0,0,0,Low
28,Male,Caucasian,4,1,M,1,0,1,1,Medium
29,Male,African-American,6,108,F,1,0,1,150,Medium
24,Female,Caucasian,9,1,M,1,0,1,8,High
22,Male,African-American,1,0,F,1,1,1,38,High
27,Female,African-American,3,32,F,1,0,1,1,Low
50,Male,Caucasian,1,1,F,0,0,0,1,Low
30,Male,African-American,5,1,M,1,0,0,1,High
28,Male,Caucasian,0,1,F,1,1,1,0,Low
21,Male,African-American,3,1,F,1,0,1,0,Medium
26,Male,Hispanic,2,0,M,0,0,0,1,Low
51,Female,Caucasian,0,1,F,0,0,0,1,Medium
21,Male,African-American,1,0,F,0,0,0,3,Medium
29,Male,Caucasian,0,1,F,1,1,1,1,Low
43,Male,Caucasian,0,1,M,0,0,0,0,Low
22,Male,African-American,1,0,F,0,0,0,1,Low
52,Male,African-American,0,1,F,1,0,1,4,Medium
36,Male,African-American,0,0,F,0,0,0,0,Low
24,Male,African-American,0,1,F,0,0,0,0,Low
26,Male,African-American,5,1,F,0,0,0,1,Medium
27,Male,African-American,8,0,M,1,0,0,0,High
19,Male,Caucasian,0,2,M,1,0,1,2,High
26,Male,Caucasian,2,0,F,0,0,0,1,Medium
24,Male,African-American,1,163,F,0,0,0,155,Low
29,Female,African-American,0,3,F,0,0,0,0,Low
29,Female,Caucasian,20,11,F,1,0,1,56,High
38,Male,African-American,1,1,F,1,0,1,77,Low
34,Male,African-American,5,0,F,0,0,0,0,Medium
23,Male,Other,2,1,F,1,0,0,1,Low
26,Male,Other,0,1,F,1,0,1,0,Medium
29,Female,African-American,1,1,M,0,0,0,0,Low
24,Male,African-American,1,0,F,1,0,0,0,Medium
31,Male,Hispanic,1,1,F,1,0,1,17,High
50,Male,Caucasian,0,1,F,0,0,0,0,Low
24,Female,African-American,0,1,M,1,0,0,0,Medium
31,Female,African-American,0,0,F,0,0,0,1,Low
36,Male,African-American,13,1,F,1,0,1,2,High
32,Male,African-American,13,1,M,1,0,1,38,High
63,Male,Caucasian,1,1,M,0,0,0,0,Low
42,Male,African-American,1,17,M,1,0,1,17,Low
22,Male,African-American,0,1,F,0,0,0,1,Medium
26,Male,African-American,5,1,F,1,0,1,27,Medium
26,Male,African-American,10,1,F,1,0,1,1,High
30,Male,Hispanic,3,1,M,1,0,1,2,Medium
53,Male,Caucasian,3,2,M,1,0,1,2,Low
23,Male,African-American,2,2,F,1,0,1,2,Medium
22,Male,Caucasian,0,1,F,0,0,0,1,Low
27,Male,Caucasian,0,0,M,0,0,0,1,Low
21,Female,Other,0,1,M,0,0,0,0,Low
42,Male,Caucasian,2,1,F,1,0,1,1,Medium
31,Male,African-American,4,0,F,1,0,1,4,Medium
80,Male,Caucasian,0,1,M,0,0,0,0,Low
58,Male,Caucasian,1,42,M,0,0,0,0,Low
68,Male,African-American,6,1,M,0,0,0,2,Low
23,Male,African-American,1,0,F,0,0,0,2,High
36,Male,African-American,4,4,F,1,0,1,2,Medium
24,Male,Caucasian,0,1,F,0,0,0,15,High
41,Male,Caucasian,2,42,F,0,0,0,42,Low
21,Male,Caucasian,0,1,F,1,1,1,1,High
26,Male,African-American,3,0,M,1,1,1,1,Low
30,Female,African-American,8,1,F,1,0,1,45,Medium
39,Male,Hispanic,0,1,M,1,1,1,0,Low
36,Male,Caucasian,1,1,F,0,0,0,0,Medium
21,Male,African-American,0,1,F,1,1,1,34,High
31,Female,African-American,1,1,M,0,0,0,0,Medium
20,Female,African-American,0,1,F,1,0,1,2,Medium
49,Male,Caucasian,4,8,M,1,1,0,4,High
24,Male,Caucasian,0,0,F,0,0,0,2,High
20,Male,African-American,0,1,F,1,0,1,0,High
44,Male,Caucasian,1,22,M,1,0,0,1,Low
25,Female,African-American,1,13,F,0,0,0,13,Low
41,Male,Caucasian,11,1,F,1,0,1,118,Low
25,Male,African-American,1,1,F,0,0,0,0,Low
44,Male,Hispanic,0,1,M,0,0,0,1,Low
33,Male,African-American,0,1,F,0,0,0,0,Low
20,Male,African-American,0,1,F,1,1,1,1,Medium
21,Male,African-American,1,1,F,1,0,1,1,Medium
44,Male,Caucasian,3,4,F,0,0,0,0,Medium
23,Male,African-American,1,10,F,1,0,1,9,High
35,Male,African-American,0,1,M,1,0,1,57,High
41,Female,African-American,0,0,M,0,0,0,1,Low
30,Male,African-American,1,1,F,0,0,0,21,Medium
23,Female,Caucasian,0,1,M,0,0,0,0,Medium
36,Male,African-American,7,1,F,1,0,1,1,Low
26,Male,African-American,1,1,F,1,1,1,0,Low
32,Female,Hispanic,0,3,F,0,0,0,0,Low
26,Male,Caucasian,2,60,F,0,0,0,0,Low
23,Male,Caucasian,0,1,M,1,0,1,0,Low
43,Female,African-American,9,1,M,0,0,0,1,High
30,Male,African-American,3,0,F,1,0,1,0,Low
44,Male,Caucasian,1,4,F,1,0,1,0,Low
37,Male,African-American,1,1,F,1,0,1,0,Low
39,Male,Caucasian,1,4,F,0,0,0,1,Low
37,Male,Hispanic,2,0,F,1,0,1,1,Low
49,Female,African-American,1,1,F,0,0,0,0,Low
31,Male,African-American,6,1,F,1,0,1,1,High
63,Male,Caucasian,5,1,M,0,0,0,4,Low
66,Female,African-American,11,1,F,1,0,1,5,High
19,Male,Hispanic,2,2,F,1,0,1,1,High
24,Male,Caucasian,3,1,F,0,0,0,0,Medium
21,Male,Caucasian,2,0,M,1,0,0,27,High
48,Female,Caucasian,0,1,F,0,0,0,1,Low
37,Male,African-American,0,1,F,0,0,0,13,Low
21,Male,African-American,0,1,M,1,0,1,1,Low
31,Male,Hispanic,1,1,F,1,0,1,0,Medium
20,Female,Other,0,1,M,0,0,0,1,Medium
64,Female,Caucasian,0,1,M,0,0,0,0,Low
22,Male,Caucasian,0,0,M,0,0,0,0,Medium
43,Male,Caucasian,8,1,F,0,0,0,1,Low
25,Male,Caucasian,3,24,F,1,0,1,19,Medium
33,Male,Caucasian,10,0,F,0,0,0,117,High
26,Male,African-American,1,1,F,0,0,0,1,Medium
33,Female,Caucasian,1,5,M,0,0,0,0,Low
25,Male,Caucasian,3,58,F,0,0,0,57,Low
30,Female,African-American,3,51,M,0,0,0,1,Medium
20,Female,African-American,3,1,M,1,0,0,0,Medium
44,Male,African-American,0,1,F,0,0,0,2,Low
31,Male,African-American,0,0,F,0,0,0,0,Low
50,Male,Caucasian,9,1,M,1,0,1,1,Medium
33,Male,African-American,16,1,F,1,0,1,6,High
50,Female,Caucasian,1,1,M,0,0,0,0,Low
31,Male,African-American,1,0,F,1,0,1,1,High
25,Female,Hispanic,0,3,M,0,0,0,0,Low
43,Female,African-American,2,17,M,0,0,0,16,Low
51,Female,Caucasian,2,39,F,1,0,1,6,High
27,Male,African-American,0,0,M,1,0,1,0,Low
34,Male,Other,2,1,M,0,0,0,1,Low
44,Male,Other,0,1,F,0,0,0,5,Low
31,Male,African-American,6,29,M,1,0,1,0,High
30,Male,Hispanic,14,79,F,1,1,1,55,Low
26,Male,African-American,2,1,F,1,0,1,148,Low
20,Male,African-American,4,1,F,1,0,1,1,High
41,Male,Hispanic,1,0,F,1,0,1,0,Low
55,Female,Hispanic,0,1,M,0,0,0,0,Low
29,Male,African-American,6,26,F,0,0,0,26,Low
31,Male,Other,0,1,M,0,0,0,1,Low
31,Male,African-American,11,0,F,1,0,1,0,Medium
52,Male,Other,0,1,F,0,0,0,0,Low
59,Male,Caucasian,0,1,M,0,0,0,1,Low
49,Male,African-American,1,0,M,1,1,1,0,Low
36,Male,Caucasian,11,1,M,1,1,1,2,Medium
23,Female,African-American,1,1,F,0,0,0,0,Low
46,Male,Caucasian,26,1,F,1,0,1,167,Medium
59,Male,Caucasian,2,1,M,1,0,1,6,Low
51,Male,Hispanic,1,12,F,0,0,0,6,Low
34,Male,African-American,0,0,F,0,0,0,1,Low
32,Male,Other,0,1,F,0,0,0,0,Low
54,Male,African-American,1,1,F,0,0,0,0,Low
24,Male,African-American,3,1,F,1,0,1,0,High
35,Male,Caucasian,16,35,F,1,0,1,0,Medium
32,Male,Other,0,1,M,1,0,1,0,Low
22,Male,Caucasian,0,1,F,1,0,1,0,Medium
36,Male,African-American,0,0,F,0,0,0,0,Low
61,Male,Caucasian,0,4,M,0,0,0,0,Low
38,Female,African-American,0,1,M,0,0,0,1,Low
41,Male,Hispanic,9,1,F,0,0,0,9,Low
34,Male,Hispanic,2,0,M,1,0,1,1,Low
32,Male,African-American,0,0,F,0,0,0,1,Low
37,Male,Caucasian,1,9,F,1,0,1,8,Medium
46,Male,African-American,18,114,F,1,0,0,65,Medium
21,Male,African-American,4,1,F,0,0,0,60,High
57,Male,African-American,0,1,F,1,0,1,0,Low
68,Male,African-American,2,0,F,0,0,0,0,Low
24,Male,African-American,0,1,M,0,0,0,1,Low
46,Male,African-American,3,1,F,1,0,1,1,Low
41,Male,Caucasian,1,1,F,1,1,1,57,Low
30,Male,Other,0,1,F,0,0,0,10,Low
25,Male,African-American,8,0,F,1,0,1,0,High
24,Male,African-American,7,1,F,1,0,1,0,Medium
41,Male,African-American,1,1,F,0,0,0,2,Low
55,Male,Other,4,1,F,0,0,0,5,Low
26,Male,Hispanic,1,1,F,0,0,0,0,Low
39,Male,Hispanic,2,83,F,0,0,0,0,Low
33,Male,Caucasian,1,4,F,0,0,0,3,Low
23,Male,African-American,0,1,F,0,0,0,1,Low
47,Female,Caucasian,28,1,F,1,0,1,117,High
51,Female,Caucasian,0,2,F,0,0,0,1,Low
36,Male,Caucasian,1,1,M,0,0,0,0,Low
57,Male,Hispanic,0,0,M,0,0,0,109,Low
43,Male,African-American,0,0,M,0,0,0,0,Low
26,Male,African-American,4,1,F,1,0,1,1,Medium
47,Male,Other,0,1,M,0,0,0,0,Low
60,Male,African-American,1,1,F,0,0,0,0,Low
24,Male,African-American,0,1,M,1,1,1,0,Medium
20,Male,Caucasian,0,1,F,1,0,1,1,Medium
39,Male,Caucasian,3,317,M,1,0,1,1,Low
28,Female,Caucasian,0,6,M,0,0,0,0,Low
28,Male,African-American,7,1,F,1,0,1,1,Medium
58,Male,Caucasian,2,1,M,1,0,1,83,Low
67,Male,Caucasian,2,80,F,0,0,0,46,Low
54,Male,Other,1,2,F,0,0,0,2,Low
26,Female,African-American,1,140,F,0,0,0,3,High
24,Female,African-American,2,1,F,1,0,1,1,Medium
34,Female,Other,0,0,M,0,0,0,0,Low
48,Male,Other,1,21,F,0,0,0,21,Low
37,Male,African-American,0,1,F,0,0,0,0,High
